$Csv,:,,02_97_DD_1X,Lam,Son,JOC,,,

Depth,DTCO3,DTSH5,ECGR,HAZI,HCAL,HDEVI,RHOZ,RLA1,RLA2,RLA3,RLA4,RLA5,RT_HRLT,RXOZ,TNPH
M,us/ft,.,GAPI,.,in,.,g/cm3,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,v/v
1474.7748,104.253,222.1125,117.8046,233.3416,12.9686,0.8163,2.1544,0.4374,0.4998,0.5449,0.587,0.6248,0.7486,0.2225,0.3009
1474.9272,104.2967,222.1125,120.7865,233.3621,13.0161,0.817,2.1527,0.4348,0.4935,0.5378,0.5784,0.6184,0.738,0.2182,0.2995
1475.0796,104.3493,222.447,123.5623,233.3826,13.0157,0.8178,2.1568,0.4387,0.4989,0.5442,0.5846,0.6283,0.7501,0.2137,0.3168
1475.232,109.6785,222.8482,119.3412,233.403,12.961,0.8185,2.1582,0.4431,0.5016,0.5466,0.5871,0.6331,0.7543,0.213,0.3332
1475.3844,104.5132,222.9034,115.4205,233.4234,12.9419,0.8192,2.1605,0.434,0.4924,0.5374,0.579,0.626,0.7473,0.2094,0.3633
1475.5368,105.3761,223.5536,116.3934,233.4438,12.9244,0.8199,2.163,0.4373,0.4955,0.5436,0.5861,0.634,0.7605,0.2054,0.3666
1475.6892,105.498,224.3265,122.2344,233.4641,12.8632,0.8206,2.1656,0.4328,0.4918,0.5424,0.586,0.6355,0.7661,0.2021,0.3462
1475.8416,105.5237,225.654,121.9754,233.4843,12.77,0.8213,2.1568,0.4245,0.4846,0.5362,0.5811,0.6303,0.7639,0.2001,0.3135
1475.994,105.5068,225.819,118.8891,233.5046,12.6901,0.8221,2.1491,0.4168,0.4776,0.5298,0.5756,0.624,0.7593,0.2021,0.3109
1476.1464,105.3406,225.9246,115.0351,233.5248,12.6043,0.8228,2.1493,0.4107,0.47,0.5212,0.568,0.6145,0.7486,0.2098,0.3164
1476.2988,105.0869,226.391,114.3131,233.545,12.5885,0.8235,2.158,0.4236,0.4867,0.5426,0.5933,0.6406,0.785,0.229,0.3388
1476.4512,104.925,226.3003,114.5848,233.5651,12.5383,0.8242,2.1672,0.4061,0.4647,0.5171,0.5666,0.6103,0.747,0.2425,0.3423
1476.6036,104.6328,225.248,116.8568,233.5852,12.5317,0.8249,2.17,0.395,0.4538,0.5058,0.556,0.5968,0.7343,0.2442,0.3295
1476.756,105.322,224.8072,120.0889,233.6053,12.5416,0.8257,2.1667,0.3938,0.4552,0.5124,0.5668,0.6045,0.7522,0.2283,0.3162
1476.9084,106.1323,224.9908,119.9814,233.6253,12.5543,0.8264,2.1591,0.3927,0.4547,0.5133,0.5715,0.6052,0.7567,0.2211,0.3146
1477.0608,105.8314,226.063,119.8832,233.6453,12.6705,0.8271,2.1568,0.3896,0.4551,0.5153,0.5763,0.606,0.7619,0.2191,0.3171
1477.2132,105.2574,225.9365,118.9486,233.6653,12.7805,0.8278,2.1615,0.3873,0.4567,0.5174,0.5806,0.6073,0.7661,0.226,0.3272
1477.3656,104.6498,225.4819,118.4877,233.6852,12.847,0.8285,2.1673,0.3872,0.4601,0.5232,0.5892,0.6109,0.774,0.2288,0.335
1477.518,103.4181,224.0014,117.507,233.7051,12.8714,0.8292,2.1794,0.39,0.4618,0.5265,0.5913,0.6088,0.7695,0.2382,0.3366
1477.6704,103.0304,224.047,114.9714,233.725,12.8825,0.83,2.1896,0.3893,0.458,0.5236,0.5816,0.5933,0.7466,0.2426,0.33
1477.8228,102.9139,222.1103,115.5136,233.7448,12.8819,0.8307,2.2036,0.3923,0.46,0.5261,0.5778,0.5869,0.7363,0.2503,0.3295
1477.9752,102.9523,222.3506,119.2046,233.7646,12.9249,0.8314,2.2053,0.397,0.4654,0.5318,0.5742,0.5817,0.7274,0.2527,0.3249
1478.1276,102.7164,218.3996,126.0876,233.7844,12.9753,0.8321,2.2049,0.3991,0.47,0.5365,0.5736,0.5804,0.7246,0.2548,0.3193
1478.28,101.586,220.3277,130.4713,233.8041,12.9087,0.8328,2.1926,0.4026,0.477,0.5384,0.5703,0.5765,0.715,0.2535,0.3123
1478.4324,101.2828,221.1191,128.7634,233.8238,12.9369,0.8336,2.1777,0.4118,0.4858,0.5384,0.5669,0.5725,0.7006,0.2545,0.3204
1478.5848,100.7768,209.1206,127.018,233.8434,12.9683,0.8343,2.1636,0.4286,0.5044,0.5553,0.5833,0.59,0.7183,0.2527,0.3236
1478.7372,97.7582,206.8418,126.6473,233.8631,12.987,0.835,2.1687,0.4452,0.5121,0.5627,0.5918,0.5995,0.7221,0.254,0.346
1478.8896,97.7582,203.3024,128.3704,233.8827,12.9721,0.8357,2.1924,0.4707,0.5213,0.5721,0.6032,0.6132,0.7274,0.2523,0.3498
1479.042,91.925,200.0167,125.7634,233.9022,13.0091,0.8364,2.2375,0.507,0.5558,0.6113,0.6479,0.663,0.7869,0.2691,0.3573
1479.1944,90.5477,197.4351,123.0035,233.9217,13.0319,0.8372,2.2913,0.5305,0.5785,0.635,0.6745,0.6903,0.8178,0.3085,0.3464
1479.3468,84.858,185.0361,119.6102,233.9412,12.8226,0.8379,2.3538,0.6568,0.6998,0.7605,0.8132,0.8358,0.9838,0.4493,0.3289
1479.4992,85.6786,173.3997,120.5892,233.9607,12.4081,0.8386,2.4048,1.0681,1.0836,1.1968,1.2927,1.3404,1.627,0.7184,0.2755
1479.6516,86.5204,168.9941,119.331,233.9801,12.4071,0.8393,2.4344,1.3233,1.2005,1.2757,1.3551,1.4259,1.4171,1.0194,0.2307
1479.804,86.1113,168.2224,121.6141,233.9995,12.4468,0.84,2.4407,1.104,1.0089,1.0649,1.1317,1.1904,1.1837,0.9376,0.2196
1479.9564,87.3934,174.6673,118.3698,234.0188,12.4613,0.8408,2.4088,1.2706,1.1529,1.2097,1.2926,1.3646,1.3433,0.9828,0.2299
1480.1088,88.2369,174.8728,119.9419,234.0382,12.4515,0.8415,2.3445,1.4124,1.2636,1.2977,1.3818,1.4649,1.3824,0.7643,0.2646
1480.2612,88.2369,180.2444,117.4331,234.0574,12.5044,0.8422,2.2628,1.1027,0.9873,1.0014,1.055,1.1088,1.0418,0.5087,0.3005
1480.4136,95.4994,183.8782,114.2497,234.0767,12.6046,0.8429,2.2072,0.8468,0.7955,0.7909,0.8275,0.862,0.825,0.3712,0.323
1480.566,96.6698,187.9603,110.221,234.0959,12.6316,0.8436,2.1838,0.8016,0.7734,0.766,0.7986,0.8245,0.7979,0.3326,0.3339
1480.7184,99.4203,193.9515,107.4481,234.1151,12.7966,0.8444,2.1846,0.7785,0.7666,0.7636,0.7922,0.8099,0.7941,0.3145,0.3279
1480.8708,99.4203,206.0209,111.5417,234.1343,12.8977,0.8451,2.1902,0.7569,0.7602,0.7631,0.7898,0.8036,0.8033,0.3008,0.3258
1481.0232,104.1237,207.6346,113.9145,234.1534,12.9221,0.8458,2.1974,0.7044,0.7319,0.7405,0.7665,0.7743,0.7966,0.2941,0.3223
1481.1756,102.0675,211.6116,118.3587,234.1725,13.0103,0.8465,2.1997,0.6732,0.7117,0.7348,0.7647,0.7679,0.8211,0.2881,0.3224
1481.328,102.4096,213.9163,123.262,234.1916,13.0166,0.8472,2.2073,0.6597,0.7025,0.7333,0.764,0.7668,0.8402,0.2802,0.3311
1481.4804,103.0618,215.8815,126.7731,234.2106,13.0494,0.848,2.2139,0.6298,0.6669,0.7077,0.7379,0.7365,0.8189,0.278,0.3483
1481.6328,104.5841,215.6815,124.4942,234.2296,12.9497,0.8487,2.231,0.5897,0.6369,0.6816,0.7148,0.7111,0.8106,0.277,0.3415
1481.7852,105.6093,216.4309,117.4001,234.2485,12.9272,0.8494,2.2557,0.5107,0.5721,0.6136,0.6486,0.6411,0.7474,0.2818,0.3468
1481.9376,102.5515,217.4459,113.5532,234.2675,12.8889,0.8501,2.299,0.4788,0.5429,0.5792,0.613,0.6018,0.7058,0.2912,0.3448
1482.09,107.9632,217.4459,115.9722,234.2864,12.868,0.8509,2.3175,0.4778,0.5412,0.5764,0.6113,0.5969,0.7003,0.2948,0.3497
1482.2424,107.5472,216.9844,119.4735,234.3052,12.8389,0.8516,2.3074,0.4649,0.5296,0.5654,0.602,0.5856,0.6949,0.2831,0.3423
1482.3948,101.2727,215.5093,119.3717,234.3241,12.8211,0.8523,2.2739,0.4364,0.4982,0.5432,0.5814,0.566,0.6851,0.2514,0.3245
1482.5472,101.2727,209.8541,113.3111,234.3429,12.593,0.853,2.2564,0.4298,0.4839,0.5312,0.5678,0.5531,0.6684,0.2697,0.3122
1482.6996,103.8107,207.3982,111.7728,234.3616,12.5526,0.8537,2.2522,0.5677,0.6394,0.7308,0.7816,0.7691,0.9542,0.3028,0.3208
1482.852,100.5071,204.7696,114.021,234.3804,12.4453,0.8545,2.2446,0.578,0.6456,0.7448,0.7948,0.7845,0.9756,0.3203,0.3215
1483.0044,98.3298,202.5503,117.1035,234.3991,12.3539,0.8552,2.2315,0.5922,0.6634,0.7584,0.8093,0.8002,0.989,0.278,0.3231
1483.1568,98.1541,200.5621,117.0705,234.4178,12.3287,0.8559,2.207,0.6645,0.7548,0.8326,0.8836,0.88,1.0626,0.249,0.2988
1483.3092,99.3409,200.4387,116.3165,234.4364,12.3121,0.8566,2.1891,0.6158,0.6773,0.7314,0.7707,0.7681,0.8956,0.2479,0.333
1483.4616,99.6239,202.3263,116.7459,234.455,12.4117,0.8574,2.1749,0.6085,0.6576,0.7057,0.7379,0.738,0.8447,0.2302,0.3445
1483.614,100.2948,205.536,118.1586,234.4736,12.5457,0.8581,2.1957,0.5695,0.6127,0.6465,0.6743,0.6764,0.7655,0.2238,0.3898
1483.7664,100.6952,207.0153,124.3934,234.4922,12.6303,0.8588,2.2471,0.5016,0.5308,0.5441,0.5658,0.5684,0.6056,0.2523,0.346
1483.9188,100.7109,209.5767,139.1978,234.5107,12.7857,0.8595,2.3356,0.6325,0.6812,0.6871,0.7119,0.7142,0.7508,0.3683,0.3136
1484.0712,100.7309,213.2944,151.1606,234.5292,12.7911,0.8602,2.3913,1.0626,1.1175,1.1595,1.2086,1.221,1.2931,0.6827,0.2947
1484.2236,100.6223,214.5811,154.8822,234.5476,12.7958,0.861,2.4092,1.1998,1.1319,1.1658,1.202,1.2164,1.1842,0.86,0.2898
1484.376,100.14,215.227,151.6162,234.566,12.8334,0.8617,2.391,1.3036,1.1467,1.196,1.2275,1.2381,1.2323,0.8093,0.3047
1484.5284,103.1258,211.651,146.3687,234.5844,12.8862,0.8624,2.3852,1.3499,1.1575,1.2089,1.244,1.2577,1.271,0.7023,0.3049
1484.6808,102.2307,206.8161,145.8322,234.6028,12.8284,0.8631,2.4046,1.4057,1.1989,1.2189,1.2638,1.2679,1.2839,0.8325,0.3117
1484.8332,102.1905,208.5354,151.4835,234.6211,12.7239,0.8639,2.4058,1.5567,1.4643,1.4845,1.5517,1.5533,1.5172,0.9413,0.3145
1484.9856,106.4054,207.6253,154.4902,234.6394,12.5438,0.8646,2.3621,1.2401,1.2951,1.2885,1.3387,1.3484,1.3642,0.7954,0.3196
1485.138,101.735,209.0978,146.8824,234.6577,12.4226,0.8653,2.2741,0.987,0.9884,0.9796,1.012,1.0036,0.998,0.4556,0.3196
1485.2904,102.0658,214.2483,133.8819,234.6759,12.5595,0.866,2.2084,0.8101,0.793,0.8002,0.8184,0.8128,0.8071,0.2939,0.3223
1485.4428,103.1346,213.9606,126.8532,234.6942,12.6429,0.8668,2.2198,0.6116,0.6035,0.6126,0.6185,0.6122,0.6121,0.2575,0.3323
1485.5952,103.6528,214.8975,130.9356,234.7123,12.657,0.8675,2.2893,0.5922,0.6025,0.6077,0.6096,0.5996,0.6029,0.3606,0.3368
1485.7476,104.4764,216.0396,137.784,234.7305,12.5879,0.8682,2.3475,0.9534,1.0716,1.0934,1.1097,1.0871,1.1114,0.5954,0.3286
1485.9,104.5845,218.1764,143.4788,234.7486,12.4653,0.8689,2.3442,1.3706,1.5158,1.5576,1.5783,1.55,1.6113,0.6968,0.3077
1486.0524,104.8396,221.5726,145.4213,234.7667,12.4411,0.8697,2.2918,0.9842,1.0286,1.0611,1.0806,1.0646,1.0968,0.4137,0.3001
1486.2048,105.2716,222.4226,142.1421,234.7848,12.4856,0.8704,2.2485,0.7589,0.7657,0.8067,0.8251,0.8124,0.8346,0.3127,0.3155
1486.3572,105.2841,222.244,133.2243,234.8028,12.5962,0.8711,2.2506,0.6785,0.6771,0.7171,0.7386,0.7262,0.7449,0.3195,0.3474
1486.5096,105.4034,220.6647,128.093,234.8208,12.6089,0.8718,2.277,0.6756,0.6704,0.7145,0.7454,0.7289,0.754,0.359,0.3646
1486.662,105.4613,218.277,126.8388,234.8388,12.5345,0.8726,2.2928,0.7206,0.7442,0.782,0.8257,0.8098,0.866,0.426,0.3577
1486.8144,105.4366,218.4314,132.6234,234.8567,12.4733,0.8733,2.2735,0.7462,0.8005,0.8178,0.8697,0.8546,0.9258,0.3991,0.3422
1486.9668,105.3661,218.9413,136.6231,234.8746,12.4892,0.874,2.2376,0.7398,0.8115,0.8406,0.8938,0.8839,1.003,0.3444,0.338
1487.1192,105.2895,220.1638,135.5262,234.8925,12.5253,0.8747,2.2126,0.6588,0.7053,0.7357,0.7697,0.7644,0.8445,0.3112,0.3269
1487.2716,105.074,218.4118,137.3637,234.9103,12.5467,0.8755,2.2144,0.6588,0.6971,0.7389,0.769,0.7691,0.8561,0.3152,0.3145
1487.424,104.954,218.2745,132.4856,234.9282,12.5563,0.8762,2.2334,0.6241,0.6558,0.695,0.7208,0.7224,0.7965,0.3097,0.3218
1487.5764,104.8793,217.1861,131.2486,234.946,12.5359,0.8769,2.2413,0.5812,0.6331,0.6723,0.6987,0.7005,0.7964,0.3205,0.3357
1487.7288,104.774,216.6068,124.4732,234.9637,12.4748,0.8776,2.2238,0.5755,0.6516,0.694,0.7249,0.7307,0.852,0.3031,0.3373
1487.8812,104.5968,216.6928,123.3048,234.9815,12.4486,0.8784,2.1947,0.5424,0.6182,0.6585,0.687,0.6945,0.8134,0.294,0.3291
1488.0336,103.9388,215.2695,123.2337,234.9992,12.476,0.8791,2.1795,0.5493,0.6271,0.6698,0.6993,0.7069,0.8307,0.2862,0.322
1488.186,103.4582,212.8574,122.6514,235.0168,12.5316,0.8798,2.1853,0.535,0.6004,0.6415,0.6691,0.6758,0.7872,0.3027,0.3317
1488.3384,101.6506,210.503,125.5647,235.0345,12.5762,0.8805,2.2146,0.5387,0.5993,0.6396,0.6699,0.6775,0.7888,0.3065,0.3492
1488.4908,100.5321,205.4806,126.0382,235.0521,12.6342,0.8813,2.2525,0.5742,0.6355,0.6839,0.7206,0.7323,0.857,0.3373,0.3547
1488.6432,99.7957,200.7769,126.2302,235.0697,12.5503,0.882,2.2884,0.5849,0.6344,0.6842,0.722,0.7344,0.8562,0.3737,0.3463
1488.7956,98.7035,198.9273,124.6376,235.0872,12.4725,0.8827,2.3099,0.6786,0.7333,0.804,0.8582,0.8788,1.0441,0.421,0.329
1488.948,101.7954,198.1642,125.9368,235.1048,12.3978,0.8834,2.3134,0.7084,0.756,0.8294,0.8924,0.9152,1.0895,0.4199,0.3023
1489.1004,98.5151,197.7671,127.6094,235.1223,12.4024,0.8842,2.2897,0.7188,0.7697,0.8338,0.9024,0.9318,1.1023,0.3987,0.3031
1489.2528,98.6948,198.9771,129.3924,235.1397,12.426,0.8849,2.2474,0.7102,0.7499,0.8056,0.8697,0.9004,1.0491,0.3824,0.3076
1489.4052,99.1611,200.9443,128.2194,235.1572,12.4945,0.8856,2.2066,0.7029,0.7243,0.7739,0.8277,0.8565,0.9805,0.3264,0.3189
1489.5576,100.4865,206.1955,129.8043,235.1746,12.59,0.8863,2.1911,0.6522,0.6844,0.7402,0.7896,0.8199,0.9463,0.2991,0.3208
1489.71,101.1733,207.9172,123.9298,235.192,12.6074,0.8871,2.187,0.5065,0.5402,0.5681,0.6008,0.6215,0.6963,0.2881,0.3111
1489.8624,101.6287,211.1726,117.3461,235.2094,12.568,0.8878,2.1906,0.503,0.5488,0.5662,0.5957,0.6139,0.6841,0.3677,0.3259
1490.0148,102.709,217.6685,109.4862,235.2267,12.5548,0.8885,2.1805,0.6362,0.7023,0.735,0.7718,0.7963,0.8997,0.4069,0.3368
1490.1672,103.7557,218.846,109.6161,235.244,12.6101,0.8892,2.1753,0.6505,0.7032,0.736,0.7695,0.7951,0.8918,0.3515,0.3485
1490.3196,104.5851,218.6905,120.0707,235.2613,12.6901,0.89,2.1749,0.5097,0.5447,0.5724,0.5949,0.6145,0.6884,0.2791,0.3487
1490.472,104.8633,223.5137,126.331,235.2785,12.667,0.8907,2.18,0.4455,0.4743,0.4985,0.5165,0.5305,0.593,0.2669,0.3725
1490.6244,105.1356,223.5137,127.372,235.2957,12.6854,0.8914,2.181,0.5372,0.5841,0.6176,0.6462,0.6609,0.7508,0.3034,0.3809
1490.7768,105.0916,223.4439,120.7774,235.3129,12.6728,0.8921,2.1693,0.6223,0.6656,0.7155,0.7511,0.7666,0.8805,0.3552,0.375
1490.9292,104.9287,223.354,115.6346,235.3301,12.4131,0.8929,2.1657,0.6694,0.7238,0.7709,0.8167,0.8328,0.9617,0.3487,0.3677
1491.0816,104.9214,222.8613,116.158,235.3472,12.3133,0.8936,2.1744,0.6018,0.6482,0.6943,0.7408,0.7565,0.8772,0.3218,0.3748
1491.234,104.9276,220.4453,122.7159,235.3643,12.257,0.8943,2.1962,0.4925,0.5184,0.5574,0.5925,0.6042,0.6929,0.3042,0.3662
1491.3864,104.7581,219.651,128.58,235.3814,12.2524,0.8951,2.2207,0.5185,0.5506,0.5982,0.6376,0.6517,0.7571,0.3195,0.3392
1491.5388,104.629,218.7865,130.507,235.3984,12.2594,0.8958,2.2308,0.591,0.6317,0.6879,0.7365,0.7568,0.8859,0.3282,0.2977
1491.6912,104.0712,218.364,126.5124,235.4155,12.2599,0.8965,2.2265,0.5965,0.6382,0.6836,0.7347,0.7559,0.8759,0.3017,0.3018
1491.8436,103.7483,218.5091,122.226,235.4324,12.3812,0.8972,2.2148,0.5934,0.6486,0.6842,0.7332,0.7536,0.8716,0.2983,0.3152
1491.996,103.7483,217.4334,119.5865,235.4494,12.45,0.898,2.2092,0.6067,0.6676,0.7078,0.7555,0.7793,0.9059,0.3224,0.3455
1492.1484,103.2989,217.4334,119.9265,235.4664,12.4485,0.8987,2.2137,0.531,0.577,0.6168,0.6531,0.6754,0.781,0.3324,0.3394
1492.3008,103.3092,216.9523,122.3347,235.4833,12.4939,0.8994,2.2288,0.5085,0.557,0.5975,0.6315,0.6553,0.7612,0.3271,0.3385
1492.4532,103.7493,216.3033,123.0578,235.5002,12.469,0.9001,2.2325,0.4754,0.5127,0.5424,0.5728,0.5946,0.6781,0.3032,0.3281
1492.6056,103.9868,216.4237,118.8292,235.517,12.5151,0.9009,2.2164,0.5085,0.5552,0.5927,0.6261,0.6492,0.7507,0.3355,0.3344
1492.758,103.9986,216.4237,114.1313,235.5338,12.5925,0.9016,2.1881,0.5373,0.5963,0.639,0.6746,0.6996,0.8163,0.3063,0.3426
1492.9104,103.9021,216.6665,113.1879,235.5507,12.6467,0.9023,2.1678,0.5249,0.5747,0.6076,0.6375,0.6584,0.7515,0.3232,0.3725
1493.0628,103.5811,216.678,114.2038,235.5674,12.7212,0.9031,2.1595,0.5202,0.5624,0.5958,0.6261,0.6427,0.7323,0.2786,0.3772
1493.2152,103.5004,215.2171,115.8669,235.5842,12.7474,0.9038,2.1646,0.5125,0.5544,0.5927,0.6255,0.6409,0.7377,0.2744,0.3614
1493.3676,103.4943,214.2401,116.3543,235.6009,12.7892,0.9045,2.1857,0.4597,0.4904,0.5207,0.5519,0.5643,0.6413,0.2556,0.3355
1493.52,103.3019,212.8072,115.7526,235.6176,12.8071,0.9052,2.205,0.4608,0.4878,0.5166,0.55,0.5583,0.634,0.2753,0.3232
1493.6724,103.4243,212.0985,118.7917,235.6343,12.7078,0.906,2.203,0.5288,0.575,0.6162,0.6587,0.6674,0.7783,0.2651,0.3083
1493.8248,103.309,211.0641,119.116,235.6509,12.6171,0.9067,2.185,0.5451,0.5999,0.6523,0.6965,0.7057,0.8363,0.2629,0.3019
1493.9772,103.4934,210.5947,119.3267,235.6675,12.4411,0.9074,2.1706,0.5413,0.6007,0.6587,0.7017,0.7126,0.8511,0.2488,0.3078
1494.1296,103.5356,211.3988,119.0514,235.6841,12.4143,0.9082,2.1677,0.5392,0.6028,0.6608,0.7019,0.714,0.8545,0.2446,0.3121
1494.282,103.6594,212.5097,120.61,235.7007,12.46,0.9089,2.1643,0.5164,0.5814,0.6401,0.6811,0.6959,0.8368,0.2335,0.323
1494.4344,106.1726,213.4132,123.8324,235.7172,12.49,0.9096,2.1565,0.4686,0.5134,0.5552,0.5893,0.6017,0.7053,0.2377,0.3439
1494.5868,104.0553,213.9719,119.4115,235.7337,12.592,0.9103,2.1486,0.459,0.5039,0.5402,0.575,0.5883,0.6861,0.2615,0.3626
1494.7392,104.0553,216.9015,119.315,235.7502,12.638,0.9111,2.1534,0.4021,0.4326,0.4576,0.4861,0.4976,0.5656,0.2562,0.3531
1494.8916,109.2236,219.5148,120.7834,235.7666,12.6423,0.9118,2.1781,0.3682,0.3969,0.4146,0.4387,0.4478,0.5047,0.2647,0.3293
1495.044,104.6273,219.6886,126.9298,235.7831,12.6366,0.9125,2.2174,0.4442,0.4988,0.5311,0.5625,0.5758,0.6745,0.2827,0.3273
1495.1964,104.7795,222.2891,126.9333,235.7995,12.6417,0.9133,2.2519,0.4896,0.543,0.5801,0.6139,0.6295,0.7343,0.311,0.3524
1495.3488,104.7795,222.1876,124.797,235.8159,12.7242,0.914,2.2608,0.4712,0.5077,0.5415,0.5712,0.5836,0.6694,0.3353,0.3634
1495.5012,104.5094,221.6786,124.2256,235.8322,12.762,0.9147,2.2345,0.5515,0.5966,0.6484,0.6845,0.7003,0.818,0.3473,0.3553
1495.6536,104.6852,220.9384,120.3177,235.8485,12.759,0.9154,2.1913,0.5594,0.5868,0.6364,0.6702,0.6855,0.7885,0.3622,0.3464
1495.806,105.4002,221.0056,113.3147,235.8648,12.7049,0.9162,2.1575,0.5633,0.5929,0.6458,0.6832,0.7039,0.8159,0.3077,0.3509
1495.9584,105.819,221.9964,109.4858,235.8811,12.6064,0.9169,2.1443,0.528,0.5703,0.6132,0.6491,0.6645,0.7685,0.3077,0.3441
1496.1108,106.3949,222.5271,109.4958,235.8974,12.5074,0.9176,2.1383,0.5091,0.5465,0.5798,0.6147,0.6266,0.7111,0.3309,0.3517
1496.2632,106.3378,222.8896,113.7125,235.9136,12.4617,0.9184,2.1319,0.5422,0.5772,0.609,0.6452,0.6562,0.7394,0.3475,0.3664
1496.4156,106.4598,223.5289,116.465,235.9298,12.5104,0.9191,2.128,0.507,0.5474,0.5766,0.6091,0.6203,0.702,0.3092,0.3549
1496.568,106.4598,223.6304,119.5975,235.9493,12.5392,0.9197,2.1389,0.4116,0.4328,0.4551,0.4777,0.4862,0.54,0.265,0.3336
1496.7204,106.2779,223.5703,116.594,236.0437,12.5086,0.9174,2.1489,0.3983,0.4191,0.4372,0.4592,0.4667,0.5126,0.287,0.3168
1496.8728,106.1855,223.5685,108.4941,236.1696,12.4223,0.9139,2.161,0.5062,0.5402,0.5704,0.6001,0.6105,0.6907,0.3053,0.329
1497.0252,105.7233,223.2635,105.7532,236.2964,12.3742,0.9105,2.1561,0.5295,0.5541,0.5837,0.6129,0.6237,0.6926,0.3385,0.3252
1497.1776,105.6289,222.1715,104.0095,236.4242,12.3949,0.907,2.1612,0.539,0.5697,0.6038,0.6336,0.645,0.7329,0.356,0.3301
1497.33,105.462,222.1715,109.9217,236.553,12.4335,0.9036,2.1605,0.6055,0.643,0.6881,0.7217,0.7346,0.837,0.4002,0.3128
1497.4824,105.3676,222.0264,110.7252,236.6827,12.4307,0.9001,2.1725,0.5723,0.6159,0.6662,0.6993,0.7133,0.8235,0.3809,0.3105
1497.6348,105.3498,221.6609,117.1786,236.8135,12.4369,0.8967,2.1685,0.486,0.5228,0.5618,0.5891,0.6011,0.6847,0.3471,0.3139
1497.7872,105.4121,222.2333,121.5856,236.9453,12.4449,0.8932,2.1621,0.4904,0.5269,0.5525,0.5796,0.5894,0.6593,0.3599,0.325
1497.9396,105.5806,223.4673,125.9369,237.0781,12.4863,0.8898,2.1462,0.5416,0.5853,0.6149,0.6483,0.6604,0.7478,0.3976,0.3274
1498.092,106.2778,223.7661,128.6221,237.2119,12.5887,0.8864,2.1391,0.4729,0.5043,0.5292,0.5555,0.5667,0.6423,0.3167,0.3267
1498.2444,106.2778,224.3179,127.2117,237.3468,12.6835,0.8829,2.1422,0.3977,0.4194,0.4351,0.4531,0.4618,0.5035,0.2765,0.3411
1498.3968,106.6139,225.3846,125.9355,237.4827,12.6901,0.8795,2.1506,0.4071,0.4407,0.4573,0.4742,0.4823,0.5371,0.2749,0.3577
1498.5492,107.0699,224.6372,126.7471,237.6196,12.6811,0.8761,2.154,0.4845,0.5107,0.5281,0.5461,0.5558,0.5975,0.3479,0.3809
1498.7016,107.5124,228.1485,124.413,237.7577,12.641,0.8727,2.1456,0.5675,0.5803,0.603,0.623,0.6339,0.6632,0.3671,0.3755
1498.854,107.8388,229.1231,120.8313,237.8968,12.7362,0.8693,2.1402,0.5841,0.5948,0.6168,0.6391,0.6502,0.6808,0.3552,0.3828
1499.0064,107.9649,228.9324,113.6024,238.037,12.8273,0.8659,2.1441,0.5345,0.5514,0.5783,0.6024,0.613,0.6634,0.2917,0.3639
1499.1588,108.1244,230.9621,112.9828,238.1783,12.7823,0.8625,2.1502,0.4739,0.4851,0.5101,0.5332,0.542,0.5822,0.3071,0.3693
1499.3112,108.5145,230.8123,113.6194,238.3207,12.8297,0.8591,2.1405,0.5172,0.526,0.5528,0.5814,0.5908,0.6335,0.3343,0.359
1499.4636,108.5145,226.0018,114.8487,238.4643,12.8337,0.8557,2.1184,0.5406,0.5551,0.5845,0.6181,0.6298,0.6909,0.347,0.3629
1499.616,108.4221,231.3081,118.4771,238.609,12.8095,0.8524,2.1114,0.5146,0.5342,0.5576,0.5899,0.6028,0.6619,0.2996,0.3555
1499.7684,108.6068,233.0874,118.5855,238.7548,12.7269,0.849,2.1244,0.5245,0.5514,0.5756,0.6068,0.6229,0.6944,0.2737,0.3586
1499.9208,108.5573,233.7319,118.1724,238.9018,12.8238,0.8456,2.1406,0.5106,0.538,0.5601,0.587,0.6046,0.6687,0.2818,0.3796
1500.0732,108.7927,233.9155,113.6444,239.05,12.9254,0.8423,2.1424,0.5069,0.5373,0.5591,0.5823,0.6004,0.6648,0.2704,0.4009
1500.2256,108.7927,233.9155,113.8506,239.1994,13.0222,0.8389,2.1396,0.4915,0.5176,0.5343,0.5563,0.5741,0.6245,0.2576,0.3838
1500.378,108.7013,233.1822,115.5742,239.35,12.9618,0.8356,2.1376,0.4895,0.5048,0.5185,0.5409,0.556,0.5882,0.2419,0.3524
1500.5304,108.3302,233.3881,116.2355,239.5018,12.826,0.8322,2.1362,0.4685,0.4828,0.5038,0.5288,0.5438,0.5906,0.2305,0.3276
1500.6828,108.5348,232.8926,113.0149,239.6547,12.8241,0.8289,2.1386,0.412,0.4254,0.4453,0.4683,0.4814,0.5258,0.2257,0.3415
1500.8352,108.4558,232.4384,115.9573,239.8089,12.7562,0.8255,2.1473,0.4058,0.4237,0.4438,0.4666,0.4776,0.5253,0.266,0.3483
1500.9876,108.0733,231.9587,117.1761,239.9644,12.7354,0.8222,2.1562,0.4977,0.5283,0.555,0.5854,0.6003,0.6725,0.324,0.3695
1501.14,108.4321,231.4814,120.0808,240.1212,12.7684,0.8189,2.152,0.5495,0.5768,0.6153,0.6497,0.6669,0.7555,0.3614,0.3725
