$Csv,:WELL

WELL,Depth,DTCO3,DTSH5,ECGR,HAZI,HCAL,HDEVI,RHOZ,RLA1,RLA2,RLA3,RLA4,RLA5,RT_HRLT,RXOZ,TNPH,DTCO3,DTSH3,DTSH6,HAZI,HCAL,HDEVI,RHOZ,RLA1,RLA2,RLA3,RLA4,RLA5,RT_HRLT,RXOZ,TNPH
.,M,us/ft,.,GAPI,.,in,.,g/cm3,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,v/v,US/F,US/F,US/F,Deg,IN,Deg,G/C3,OHMM,OHMM,OHMM,OHMM,OHMM,OHMM,OHMM,V/V
02_97_DD_1X,1316.8884,104.0344,209.7815,126.6367,218.8167,12.6901,1.559,2.197,0.5643,0.6203,0.6413,0.6646,0.6562,0.7287,0.2603,0.3215,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1317.0408,103.8552,201.3495,126.4858,218.7943,12.6586,1.5596,2.1978,0.5699,0.6106,0.6457,0.6582,0.6557,0.7209,0.2638,0.3185,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1317.1932,102.2251,213.6614,124.3401,218.7719,12.4861,1.5601,2.221,0.57,0.6103,0.6343,0.6387,0.6401,0.6805,0.2962,0.3247,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1317.3456,102.1069,198.4014,116.998,218.7495,12.3649,1.5606,2.3032,0.8223,0.9396,0.9744,0.9818,0.9943,1.0734,0.3727,0.3199,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1317.498,102.4457,180.3261,108.7305,218.7272,12.2118,1.5612,2.4089,1.44,1.5465,1.6476,1.6761,1.6958,1.8294,0.6132,0.2893,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1317.6504,69.5694,176.9398,101.0197,218.7048,12.1953,1.5617,2.4813,2.1806,2.4269,2.5998,2.6483,2.6574,2.8563,1.2127,0.238,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1317.8028,68.0529,135.9242,100.5606,218.6825,12.2146,1.5622,2.4841,2.6204,3.233,3.5252,3.728,3.8088,4.2819,1.3896,0.2105,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1317.9552,66.7826,126.8348,101.9878,218.6602,12.221,1.5628,2.46,2.1197,1.8949,1.9278,2.0222,2.0674,2.0034,0.967,0.2105,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1318.1076,66.7355,122.1801,104.3526,218.6379,12.233,1.5633,2.4742,2.2353,2.046,2.0554,2.2176,2.2263,2.1423,1.0292,0.2367,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1318.26,67.018,118.0288,105.6747,218.6156,12.2496,1.5638,2.5212,3.1268,4.4301,4.3873,4.8235,4.9223,5.2751,1.5795,0.2403,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1318.4124,66.4917,119.7604,106.2574,218.5934,12.2423,1.5644,2.5592,3.3734,6.4384,5.9984,6.6345,7.0118,7.5154,4.4077,0.2164,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1318.5648,66.4917,118.3054,106.7147,218.5711,12.2526,1.5649,2.5576,2.9627,4.613,4.2845,4.7703,5.0076,5.3157,3.9724,0.1921,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1318.7172,69.8268,118.7457,105.1861,218.5489,12.2936,1.5654,2.5427,2.641,3.4573,3.3276,3.6104,3.732,3.9427,3.059,0.1911,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1318.8696,80.9768,128.6899,105.4863,218.5267,12.3447,1.566,2.5193,2.3006,2.6214,2.6097,2.7988,2.8628,3.0873,1.9245,0.2067,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1319.022,82.9481,131.9257,108.2556,218.5045,12.3923,1.5665,2.4818,1.8277,1.8188,1.7913,1.908,1.9542,1.9493,1.1767,0.2259,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1319.1744,85.7085,129.4487,113.2813,218.4823,12.3918,1.567,2.4256,1.3158,1.3174,1.3205,1.3704,1.3646,1.3574,0.76,0.2428,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1319.3268,83.6148,138.2057,115.4555,218.4601,12.3954,1.5676,2.3665,1.1083,1.1602,1.1613,1.2008,1.1878,1.2058,0.5408,0.2653,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1319.4792,87.5081,143.5977,116.2114,218.4379,12.4387,1.5681,2.3204,0.8694,0.9611,0.9672,0.9938,0.9725,1.0194,0.4178,0.2857,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1319.6316,87.9238,151.5033,117.5249,218.4158,12.5391,1.5686,2.2864,0.7659,0.8741,0.8916,0.9094,0.8856,0.969,0.3546,0.2854,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1319.784,88.0365,158.2509,119.7724,218.3937,12.6417,1.5692,2.2753,0.7006,0.8294,0.8578,0.8722,0.8452,0.9569,0.3316,0.2793,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1319.9364,86.822,160.1098,125.493,218.3716,12.6608,1.5697,2.2768,0.6619,0.8007,0.8498,0.8642,0.8348,0.9819,0.3346,0.2891,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1320.0888,86.822,161.5137,126.9673,218.3599,12.6448,1.5702,2.2959,0.6615,0.8172,0.8909,0.9118,0.8805,1.0708,0.3642,0.2967,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1320.2412,87.2989,161.7742,121.9932,218.3597,12.5416,1.5707,2.3226,0.6807,0.8457,0.9451,0.9768,0.9411,1.1714,0.4117,0.2995,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1320.3936,86.2743,161.7742,114.2637,218.3595,12.4684,1.5712,2.3486,0.7012,0.8691,0.9891,1.0365,1.001,1.2663,0.4684,0.2883,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1320.546,83.8603,159.3192,110.6098,218.3592,12.3771,1.5716,2.3596,0.7195,0.8846,1.0206,1.0891,1.0581,1.3572,0.5049,0.2744,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1320.6984,82.9657,156.2932,116.521,218.359,12.3372,1.5721,2.3607,0.7323,0.8786,1.0209,1.1058,1.086,1.3971,0.5175,0.2669,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1320.8508,82.9657,151.6396,117.3832,218.3588,12.2674,1.5726,2.357,0.7301,0.8584,1.0029,1.0984,1.0916,1.4065,0.5088,0.2699,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1321.0032,82.6679,150.7977,116.9433,218.3586,12.2179,1.573,2.3613,0.7241,0.8355,0.9728,1.0744,1.0802,1.3873,0.4945,0.2672,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1321.1556,82.9153,149.4357,112.8463,218.3584,12.1694,1.5735,2.3748,0.7036,0.8115,0.9304,1.0361,1.0614,1.351,0.4828,0.2614,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1321.308,83.7606,151.9188,110.4527,218.3581,12.1517,1.574,2.3882,0.7023,0.8034,0.8983,0.9993,1.0336,1.2903,0.485,0.255,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1321.4604,83.7606,153.4277,108.1568,218.3579,12.1241,1.5744,2.3874,0.7263,0.8259,0.9159,1.0163,1.0601,1.3162,0.5085,0.276,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1321.6128,84.1103,155.3231,108.203,218.3577,12.1316,1.5749,2.3715,0.7568,0.8563,0.9477,1.0509,1.109,1.3757,0.5197,0.2928,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1321.7652,83.9635,155.842,112.3497,218.3575,12.1849,1.5754,2.3448,0.7158,0.8154,0.9023,1.0002,1.0667,1.3265,0.4437,0.2883,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1321.9176,84.6694,155.9346,111.4334,218.3573,12.2243,1.5759,2.3282,0.6719,0.7775,0.8695,0.9615,1.0393,1.3017,0.3839,0.289,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1322.07,85.9293,156.1953,112.0242,218.357,12.2891,1.5763,2.3295,0.6851,0.7921,0.8904,0.9801,1.064,1.3335,0.3728,0.2858,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1322.2224,88.2079,166.8635,108.3369,218.3568,12.3589,1.5768,2.336,0.728,0.8478,0.9556,1.0508,1.1435,1.4359,0.4386,0.2777,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1322.3748,88.2079,169.7111,115.1717,218.3566,12.4059,1.5773,2.3301,0.7084,0.8382,0.9371,1.0273,1.1212,1.3937,0.4591,0.292,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1322.5272,89.8984,173.9894,118.7907,218.3564,12.4545,1.5777,2.2989,0.637,0.7657,0.8378,0.9086,0.9865,1.205,0.3948,0.3171,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1322.6796,93.7132,181.1217,124.9264,218.3562,12.5682,1.5782,2.2591,0.602,0.7162,0.7851,0.8453,0.9171,1.1141,0.321,0.3405,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1322.832,93.7132,180.8867,123.3085,218.356,12.7062,1.5787,2.2309,0.5524,0.6259,0.6786,0.7217,0.776,0.9204,0.2837,0.3492,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1322.9844,96.1208,188.8847,121.1239,218.3557,12.9058,1.5791,2.213,0.4987,0.5679,0.6107,0.6509,0.6976,0.8242,0.2721,0.3633,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1323.1368,98.3051,197.4025,121.8632,218.3555,12.9066,1.5796,2.2176,0.4657,0.5357,0.5702,0.6093,0.6447,0.762,0.2723,0.3743,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1323.2892,100.4149,204.277,123.6746,218.3553,12.7974,1.5801,2.2233,0.5054,0.5754,0.6125,0.6569,0.6829,0.8087,0.2956,0.3778,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1323.4416,101.8477,213.6075,125.6639,218.3551,12.6145,1.5805,2.2254,0.6372,0.732,0.8051,0.8729,0.9025,1.1038,0.348,0.3375,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1323.594,101.8477,216.3787,128.9184,218.3549,12.3459,1.581,2.2195,0.5551,0.6357,0.7153,0.7833,0.8052,0.9963,0.3365,0.316,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1323.7464,102.6119,218.0293,129.2449,218.3546,12.4037,1.5815,2.2304,0.5229,0.5873,0.664,0.7303,0.7418,0.9192,0.3408,0.2884,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1323.8988,104.1817,222.0724,131.4174,218.3544,12.4484,1.582,2.2424,0.6471,0.7281,0.8459,0.9397,0.9514,1.2072,0.3589,0.2806,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1324.0512,104.5361,223.9558,126.595,218.3542,12.4912,1.5824,2.2429,0.7078,0.7711,0.8863,0.9798,0.9869,1.23,0.4726,0.2832,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1324.2036,104.5361,225.6989,124.7784,218.354,12.4248,1.5829,2.2129,0.5957,0.6533,0.7405,0.8102,0.8131,0.9973,0.4469,0.3034,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1324.356,103.4109,225.8459,122.8369,218.3538,12.361,1.5834,2.1797,0.5548,0.6497,0.706,0.7621,0.7611,0.9303,0.408,0.3181,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1324.5084,103.4109,227.9903,123.2227,218.3536,12.3719,1.5838,2.1576,0.5548,0.6542,0.7012,0.7515,0.7502,0.9094,0.3488,0.3436,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1324.6608,103.4109,226.1654,125.4385,218.3533,12.4466,1.5843,2.1449,0.5536,0.6468,0.697,0.737,0.7376,0.8877,0.3056,0.3439,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1324.8132,103.8327,224.4673,127.2962,218.3531,12.5638,1.5848,2.1432,0.5299,0.6135,0.663,0.6905,0.6965,0.8283,0.2755,0.3475,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1324.9656,103.8481,223.8338,130.6756,218.3529,12.7573,1.5852,2.1603,0.4706,0.5341,0.566,0.5846,0.593,0.6862,0.257,0.3585,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1325.118,101.6828,228.4194,132.1239,218.3527,12.712,1.5857,2.1994,0.4484,0.5021,0.5317,0.5498,0.5603,0.6458,0.2635,0.3643,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1325.2704,101.6828,230.3224,138.3605,218.3525,12.533,1.5862,2.2363,0.5613,0.6521,0.7072,0.7362,0.7512,0.8977,0.2873,0.3367,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1325.4228,103.1666,231.1169,146.2899,218.3523,12.4252,1.5866,2.2368,0.665,0.732,0.778,0.8127,0.8288,0.9475,0.3552,0.317,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1325.5752,103.1666,231.1573,156.8634,218.3521,12.475,1.5871,2.2064,0.9837,1.1229,1.238,1.3223,1.3503,1.5909,0.2958,0.3448,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1325.7276,103.1666,230.5665,169.7797,218.3518,12.8863,1.5876,2.2048,1.4066,1.5004,1.628,1.7314,1.7709,1.7065,0.2712,0.4012,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1325.88,102.3296,223.6572,181.8914,218.3516,13.779,1.5881,2.2435,1.4899,1.746,1.8026,1.8868,1.9285,1.8523,0.2434,0.4372,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1326.0324,102.3296,213.7926,191.3119,218.3514,15.1278,1.5885,2.3244,1.5524,1.9512,2.0399,2.07,2.0864,2.0484,0.3367,0.4306,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1326.1848,102.3419,212.3842,187.4384,218.3512,14.8784,1.589,2.3908,1.6234,2.7032,2.4029,2.4215,2.464,2.4532,0.5057,0.3772,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1326.3372,101.192,207.289,167.4446,218.351,12.4512,1.5895,2.4382,1.7777,3.9027,2.8492,2.7809,2.8464,2.8387,0.9256,0.3259,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1326.4896,96.6739,204.4855,161.8438,218.3508,12.2984,1.5899,2.4306,1.9338,3.6322,2.8167,2.8142,2.9162,2.8866,1.3375,0.3,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1326.642,95.4227,201.0361,154.9044,218.3505,12.2947,1.5904,2.3887,1.7127,1.611,1.6093,1.6554,1.7488,1.6818,0.9449,0.2908,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1326.7944,93.2432,194.1067,152.5124,218.3503,12.3699,1.5909,2.3551,1.4034,1.2983,1.328,1.3957,1.4605,1.4041,0.6798,0.2871,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1326.9468,90.2415,193.0672,149.7142,218.3501,12.4662,1.5913,2.3754,1.3058,1.2309,1.2546,1.3122,1.3729,1.3337,0.5814,0.3007,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1327.0992,90.2415,175.2914,146.5227,218.3499,12.5671,1.5918,2.4372,1.2893,1.1984,1.2028,1.244,1.2957,1.2379,0.7866,0.2885,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1327.2516,87.3704,175.2914,146.2284,218.3497,12.5575,1.5923,2.4904,1.8792,1.8579,1.993,2.0733,2.1108,2.1781,1.1614,0.2838,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1327.404,87.3704,156.6884,149.2974,218.3495,12.4867,1.5927,2.5125,2.2789,3.1727,3.1234,3.2559,3.3677,3.3822,1.5262,0.2698,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1327.5564,90.2346,157.3513,154.7796,218.3493,12.4751,1.5932,2.5066,2.2097,2.9343,2.8962,3.0248,3.122,3.1865,1.5553,0.2896,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1327.7088,94.115,183.8082,161.3403,218.349,12.6357,1.5937,2.4464,2.1957,2.8872,2.9226,3.0548,3.1178,3.3021,1.5521,0.3047,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1327.8612,126.7166,193.479,166.499,218.3488,12.5991,1.5942,2.34,1.8589,2.2619,2.3382,2.4954,2.5471,2.8149,0.4426,0.3248,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1328.0136,99.3701,196.4006,174.7594,218.3486,12.8159,1.5946,2.2291,1.5192,1.5025,1.5724,1.6834,1.6976,1.7806,0.2406,0.3474,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1328.166,107.2383,213.9896,183.3873,218.3484,12.8712,1.5951,2.201,1.1658,1.1932,1.1937,1.2881,1.2719,1.302,0.2101,0.403,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1328.3184,113.1271,233.8555,186.4547,218.3482,12.5247,1.5956,2.2285,1.2342,1.2895,1.2964,1.3797,1.3606,1.3968,0.3168,0.459,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
